experiment	validation	fold	class_label	transformed_feature	coefficient	absolute_coefficient
four_feature_activation_code__free	receptor_grouped_5fold	2	Gq/11	numeric__receptor_only__pif_550_644_distance	-0.14212989980396146	0.14212989980396146
four_feature_activation_code__free	receptor_grouped_5fold	2	Gq/11	numeric__receptor_only__y753_displacement	-0.16342696494440814	0.16342696494440814
four_feature_activation_code__free	receptor_grouped_5fold	2	Gs	numeric__receptor_only__tm6_r350_634_distance	-0.24854459544053403	0.24854459544053403
four_feature_activation_code__free	receptor_grouped_5fold	2	Gs	numeric__receptor_only__tm3_tm7_distance	-0.30928133290709	0.30928133290709
four_feature_activation_code__free	receptor_grouped_5fold	2	Gs	numeric__receptor_only__pif_550_644_distance	0.5953888585955679	0.5953888585955679
four_feature_activation_code__free	receptor_grouped_5fold	2	Gs	numeric__receptor_only__y753_displacement	0.26795714624739425	0.26795714624739425
four_feature_activation_code__free	receptor_grouped_5fold	3	Gi/o	numeric__receptor_only__tm6_r350_634_distance	-0.6441158687197942	0.6441158687197942
four_feature_activation_code__free	receptor_grouped_5fold	3	Gi/o	numeric__receptor_only__tm3_tm7_distance	0.7298134930490292	0.7298134930490292
four_feature_activation_code__free	receptor_grouped_5fold	3	Gi/o	numeric__receptor_only__pif_550_644_distance	-0.3252281614519096	0.3252281614519096
four_feature_activation_code__free	receptor_grouped_5fold	3	Gi/o	numeric__receptor_only__y753_displacement	-0.09396753380138448	0.09396753380138448
four_feature_activation_code__free	receptor_grouped_5fold	3	Gq/11	numeric__receptor_only__tm6_r350_634_distance	-0.15820268642466115	0.15820268642466115
four_feature_activation_code__free	receptor_grouped_5fold	3	Gq/11	numeric__receptor_only__tm3_tm7_distance	-0.845631747853561	0.845631747853561
four_feature_activation_code__free	receptor_grouped_5fold	3	Gq/11	numeric__receptor_only__pif_550_644_distance	0.2506910730695472	0.2506910730695472
four_feature_activation_code__free	receptor_grouped_5fold	3	Gq/11	numeric__receptor_only__y753_displacement	-0.16737000786685488	0.16737000786685488
four_feature_activation_code__free	receptor_grouped_5fold	3	Gs	numeric__receptor_only__tm6_r350_634_distance	0.8023185551444558	0.8023185551444558
four_feature_activation_code__free	receptor_grouped_5fold	3	Gs	numeric__receptor_only__tm3_tm7_distance	0.11581825480453156	0.11581825480453156
four_feature_activation_code__free	receptor_grouped_5fold	3	Gs	numeric__receptor_only__pif_550_644_distance	0.0745370883823624	0.0745370883823624
four_feature_activation_code__free	receptor_grouped_5fold	3	Gs	numeric__receptor_only__y753_displacement	0.2613375416682395	0.2613375416682395
