iteration	bound_geometry	receptor_only_geometry	delta_auc_bound_minus_free
477	0.4913461538461538	0.5240384615384616	-0.03269230769230774
478	0.5432692307692307	0.3060897435897436	0.23717948717948711
479	0.5230769230769231	0.35032051282051285	0.17275641025641025
480	0.5346153846153846	0.43205128205128207	0.10256410256410253
481	0.3746794871794872	0.5894230769230769	-0.21474358974358976
482	0.34871794871794876	0.3429487179487179	0.00576923076923086
483	0.34679487179487173	0.6355769230769232	-0.2887820512820514
484	0.36666666666666664	0.6612179487179487	-0.29455128205128206
485	0.5458333333333333	0.3137820512820513	0.232051282051282
486	0.3746794871794871	0.7317307692307692	-0.35705128205128206
487	0.5823717948717949	0.46538461538461534	0.11698717948717957
488	0.639423076923077	0.7131410256410257	-0.07371794871794868
489	0.4544871794871795	0.4634615384615384	-0.008974358974358942
490	0.46410256410256406	0.5416666666666666	-0.07756410256410257
491	0.6833333333333332	0.47564102564102556	0.20769230769230768
492	0.4814102564102564	0.5278846153846154	-0.046474358974358976
493	0.34358974358974353	0.41121794871794864	-0.06762820512820511
494	0.6038461538461539	0.494551282051282	0.1092948717948719
495	0.47211538461538466	0.6621794871794872	-0.1900641025641025
496	0.4682692307692308	0.7567307692307691	-0.28846153846153827
497	0.514423076923077	0.4647435897435897	0.04967948717948728
498	0.43365384615384617	0.5493589743589743	-0.11570512820512813
499	0.4272435897435897	0.49775641025641026	-0.07051282051282054
500	0.6365384615384615	0.6233974358974359	0.013141025641025594
501	0.4378205128205128	0.4448717948717949	-0.007051282051282082
502	0.48365384615384616	0.7243589743589745	-0.2407051282051283
503	0.35032051282051274	0.6375000000000001	-0.2871794871794873
504	0.4580128205128205	0.5307692307692308	-0.07275641025641028
505	0.35064102564102556	0.476923076923077	-0.12628205128205144
506	0.4291666666666667	0.4727564102564103	-0.0435897435897436
507	0.5967948717948718	0.49391025641025643	0.10288461538461535
508	0.7467948717948718	0.5397435897435897	0.2070512820512821
509	0.46089743589743587	0.3384615384615384	0.12243589743589745
510	0.5115384615384615	0.6028846153846154	-0.09134615384615385
511	0.5233974358974359	0.5814102564102565	-0.05801282051282053
512	0.5509615384615385	0.5237179487179487	0.027243589743589758
513	0.26826923076923076	0.30128205128205127	-0.03301282051282051
514	0.6230769230769231	0.4346153846153846	0.18846153846153846
515	0.6391025641025642	0.4105769230769231	0.22852564102564105
516	0.5044871794871795	0.39935897435897433	0.10512820512820514
517	0.39455128205128204	0.3548076923076923	0.03974358974358971
518	0.3791666666666667	0.5522435897435897	-0.17307692307692296
519	0.29134615384615387	0.3301282051282051	-0.038782051282051255
520	0.566025641025641	0.4663461538461538	0.09967948717948721
521	0.3330128205128205	0.3432692307692308	-0.010256410256410331
522	0.4118589743589743	0.44583333333333336	-0.033974358974359076
523	0.555448717948718	0.3833333333333333	0.17211538461538467
524	0.4259615384615385	0.5605769230769231	-0.13461538461538458
525	0.6141025641025641	0.6342948717948719	-0.02019230769230773
526	0.6166666666666666	0.5551282051282052	0.06153846153846143
527	0.35192307692307695	0.4942307692307692	-0.14230769230769225
528	0.5243589743589744	0.6301282051282051	-0.10576923076923073
529	0.5685897435897437	0.6214743589743591	-0.05288461538461542
530	0.3432692307692308	0.6423076923076922	-0.2990384615384614
531	0.5442307692307692	0.6128205128205129	-0.06858974358974368
532	0.4227564102564103	0.4875	-0.06474358974358968
533	0.38878205128205123	0.34198717948717955	0.046794871794871684
534	0.375	0.5205128205128206	-0.14551282051282055
535	0.34551282051282056	0.5612179487179487	-0.21570512820512816
536	0.6958333333333333	0.5375	0.15833333333333333
537	0.39967948717948715	0.3525641025641026	0.04711538461538456
538	0.33717948717948715	0.603525641025641	-0.26634615384615384
539	0.6375000000000001	0.7836538461538461	-0.14615384615384608
540	0.576923076923077	0.3919871794871795	0.1849358974358975
541	0.41442307692307684	0.30897435897435893	0.10544871794871791
542	0.6237179487179487	0.5442307692307692	0.07948717948717954
543	0.3298076923076923	0.5378205128205129	-0.2080128205128206
544	0.43076923076923074	0.6224358974358974	-0.1916666666666667
545	0.6044871794871794	0.3753205128205128	0.22916666666666663
546	0.46506410256410263	0.3663461538461538	0.09871794871794881
547	0.358974358974359	0.4679487179487179	-0.10897435897435892
548	0.4849358974358975	0.6451923076923077	-0.16025641025641024
549	0.3278846153846154	0.5336538461538461	-0.20576923076923076
550	0.3935897435897436	0.4987179487179487	-0.10512820512820514
551	0.4387820512820513	0.541025641025641	-0.10224358974358971
552	0.5634615384615385	0.4855769230769231	0.07788461538461539
553	0.325	0.5003205128205129	-0.17532051282051292
554	0.4807692307692308	0.4448717948717949	0.03589743589743588
555	0.4009615384615384	0.40833333333333327	-0.007371794871794846
556	0.4522435897435897	0.46891025641025647	-0.016666666666666774
557	0.37499999999999994	0.4256410256410257	-0.05064102564102574
558	0.5323717948717949	0.576602564102564	-0.044230769230769185
559	0.7416666666666666	0.4714743589743589	0.2701923076923077
560	0.6778846153846153	0.5330128205128205	0.1448717948717948
561	0.6060897435897435	0.6775641025641025	-0.07147435897435894
562	0.5753205128205129	0.47852564102564105	0.09679487179487184
563	0.4358974358974359	0.5743589743589744	-0.13846153846153852
564	0.5865384615384616	0.6522435897435898	-0.0657051282051282
565	0.1689102564102564	0.3362179487179487	-0.1673076923076923
566	0.5275641025641026	0.4615384615384615	0.06602564102564107
567	0.4269230769230769	0.40961538461538455	0.017307692307692357
568	0.7679487179487179	0.596474358974359	0.17147435897435892
569	0.2983974358974359	0.6753205128205129	-0.37692307692307697
570	0.6596153846153846	0.5621794871794872	0.09743589743589742
571	0.5657051282051282	0.5852564102564103	-0.019551282051282093
572	0.4846153846153846	0.3176282051282051	0.1669871794871795
573	0.2907051282051282	0.42628205128205127	-0.13557692307692304
574	0.4993589743589743	0.2516025641025641	0.2477564102564102
575	0.623397435897436	0.6387820512820513	-0.01538461538461533
576	0.6346153846153846	0.26314102564102565	0.37147435897435893
577	0.5830128205128206	0.5791666666666667	0.0038461538461538325
578	0.3125	0.4304487179487179	-0.11794871794871792
579	0.5201923076923077	0.5913461538461539	-0.07115384615384612
580	0.65	0.5560897435897436	0.09391025641025641
581	0.466025641025641	0.44326923076923075	0.02275641025641023
582	0.3112179487179487	0.3778846153846154	-0.06666666666666665
583	0.4003205128205128	0.2602564102564103	0.1400641025641025
584	0.530448717948718	0.496474358974359	0.033974358974358965
585	0.4230769230769231	0.4564102564102564	-0.033333333333333326
586	0.36923076923076925	0.5022435897435898	-0.1330128205128206
587	0.4298076923076923	0.41634615384615387	0.013461538461538414
588	0.4855769230769231	0.7948717948717948	-0.30929487179487175
589	0.7810897435897436	0.6243589743589744	0.15673076923076923
590	0.5801282051282051	0.583974358974359	-0.0038461538461539435
591	0.37403846153846154	0.18044871794871795	0.1935897435897436
592	0.3342948717948718	0.37243589743589745	-0.03814102564102567
593	0.40320512820512827	0.517948717948718	-0.11474358974358972
594	0.3493589743589743	0.48365384615384616	-0.13429487179487187
595	0.6006410256410257	0.6137820512820512	-0.013141025641025483
596	0.37435897435897436	0.48493589743589743	-0.11057692307692307
597	0.6141025641025641	0.6647435897435897	-0.05064102564102557
598	0.6961538461538462	0.4266025641025641	0.26955128205128215
599	0.6480769230769231	0.7092948717948718	-0.06121794871794872
600	0.37596153846153846	0.4727564102564103	-0.09679487179487184
601	0.5314102564102564	0.7038461538461539	-0.1724358974358975
602	0.6785256410256411	0.6227564102564104	0.05576923076923068
603	0.433974358974359	0.6240384615384617	-0.19006410256410267
604	0.5512820512820512	0.6092948717948717	-0.05801282051282053
605	0.6230769230769231	0.5689102564102565	0.054166666666666585
606	0.3336538461538461	0.40769230769230774	-0.07403846153846166
607	0.4083333333333334	0.4782051282051282	-0.06987179487179485
608	0.4269230769230769	0.40929487179487173	0.017628205128205177
609	0.3560897435897436	0.5948717948717949	-0.23878205128205127
610	0.47051282051282056	0.6141025641025641	-0.14358974358974358
611	0.4310897435897436	0.5557692307692308	-0.12467948717948718
612	0.37083333333333335	0.4948717948717949	-0.12403846153846154
613	0.578525641025641	0.4233974358974359	0.15512820512820508
614	0.6548076923076923	0.4217948717948718	0.23301282051282052
615	0.23012820512820512	0.2907051282051282	-0.06057692307692311
616	0.32724358974358975	0.47211538461538466	-0.1448717948717949
617	0.5576923076923076	0.6362179487179488	-0.07852564102564119
618	0.4051282051282052	0.6227564102564103	-0.21762820512820508
619	0.655448717948718	0.6358974358974359	0.019551282051282093
620	0.40288461538461534	0.8673076923076923	-0.464423076923077
621	0.46314102564102555	0.7006410256410257	-0.23750000000000016
622	0.4051282051282052	0.6285256410256411	-0.22339743589743594
623	0.6310897435897435	0.45416666666666666	0.1769230769230768
624	0.507051282051282	0.6576923076923077	-0.15064102564102566
625	0.8041666666666667	0.7096153846153846	0.09455128205128205
626	0.27339743589743587	0.5237179487179486	-0.25032051282051276
627	0.28974358974358977	0.5115384615384616	-0.22179487179487184
628	0.34391025641025647	0.39038461538461533	-0.046474358974358865
629	0.32596153846153847	0.35192307692307695	-0.02596153846153848
630	0.5038461538461538	0.5394230769230769	-0.03557692307692306
631	0.6365384615384615	0.49647435897435893	0.14006410256410257
632	0.46858974358974353	0.4858974358974359	-0.017307692307692357
633	0.4346153846153846	0.608974358974359	-0.1743589743589744
634	0.530448717948718	0.7532051282051282	-0.22275641025641024
635	0.3576923076923077	0.45384615384615384	-0.09615384615384615
636	0.45897435897435895	0.36410256410256414	0.09487179487179481
637	0.5150641025641026	0.5067307692307693	0.008333333333333304
638	0.4907051282051282	0.4794871794871795	0.011217948717948678
639	0.43205128205128207	0.5724358974358975	-0.14038461538461544
640	0.3512820512820513	0.44326923076923075	-0.09198717948717944
641	0.42243589743589743	0.4644230769230769	-0.04198717948717945
642	0.525	0.5269230769230769	-0.0019230769230769162
643	0.6964743589743589	0.6967948717948719	-0.0003205128205129304
644	0.24583333333333335	0.5301282051282051	-0.2842948717948718
645	0.39967948717948715	0.42532051282051286	-0.025641025641025716
646	0.28141025641025647	0.5198717948717949	-0.23846153846153845
647	0.36955128205128207	0.5746794871794872	-0.20512820512820518
648	0.4676282051282052	0.18878205128205128	0.2788461538461539
649	0.3753205128205128	0.6333333333333333	-0.2580128205128205
650	0.45865384615384613	0.6176282051282052	-0.15897435897435902
651	0.6724358974358974	0.5378205128205128	0.13461538461538458
652	0.4516025641025641	0.5118589743589744	-0.06025641025641032
653	0.3769230769230769	0.5301282051282051	-0.15320512820512822
654	0.442948717948718	0.34839743589743594	0.09455128205128205
655	0.5073717948717948	0.3615384615384616	0.14583333333333326
656	0.5782051282051283	0.41089743589743594	0.16730769230769232
657	0.3868589743589744	0.4407051282051282	-0.05384615384615382
658	0.2804487179487179	0.3	-0.019551282051282093
659	0.5157051282051283	0.5012820512820513	0.014423076923076983
660	0.49743589743589745	0.5243589743589744	-0.02692307692307694
661	0.4458333333333333	0.5089743589743589	-0.06314102564102564
662	0.6211538461538462	0.5576923076923077	0.06346153846153846
663	0.783974358974359	0.5025641025641026	0.2814102564102564
664	0.5233974358974359	0.4977564102564102	0.025641025641025716
665	0.32724358974358975	0.4576923076923077	-0.13044871794871793
666	0.40320512820512827	0.4634615384615384	-0.06025641025641015
667	0.3778846153846154	0.28557692307692306	0.09230769230769231
668	0.5868589743589744	0.6092948717948717	-0.022435897435897356
669	0.3400641025641025	0.4134615384615385	-0.07339743589743597
670	0.5676282051282052	0.5041666666666668	0.06346153846153846
671	0.49679487179487175	0.3891025641025641	0.10769230769230764
672	0.4416666666666667	0.2673076923076923	0.1743589743589744
673	0.5717948717948718	0.48782051282051286	0.0839743589743589
674	0.366025641025641	0.4631410256410257	-0.09711538461538471
675	0.42532051282051286	0.6637820512820513	-0.2384615384615384
676	0.5317307692307692	0.3698717948717949	0.16185897435897434
677	0.37564102564102564	0.5064102564102563	-0.13076923076923064
678	0.4163461538461539	0.5916666666666667	-0.17532051282051275
679	0.2641025641025641	0.38397435897435894	-0.11987179487179483
680	0.514423076923077	0.430448717948718	0.08397435897435901
681	0.5948717948717949	0.3612179487179487	0.23365384615384616
682	0.6999999999999998	0.5442307692307692	0.15576923076923066
683	0.37884615384615383	0.5846153846153846	-0.20576923076923082
684	0.5426282051282051	0.4548076923076923	0.08782051282051279
685	0.39839743589743587	0.5176282051282051	-0.1192307692307692
686	0.5948717948717949	0.5641025641025642	0.03076923076923066
687	0.5221153846153846	0.5743589743589744	-0.05224358974358978
688	0.4150641025641025	0.3362179487179487	0.07884615384615379
689	0.44903846153846155	0.571474358974359	-0.1224358974358975
690	0.530448717948718	0.432051282051282	0.09839743589743594
691	0.3532051282051282	0.3596153846153846	-0.0064102564102563875
692	0.47564102564102567	0.5887820512820513	-0.11314102564102563
693	0.47852564102564105	0.4596153846153846	0.018910256410256454
694	0.4342948717948718	0.4493589743589744	-0.015064102564102566
695	0.6400641025641024	0.43846153846153846	0.20160256410256394
696	0.525	0.4423076923076923	0.08269230769230773
697	0.3939102564102564	0.39038461538461533	0.0035256410256410686
698	0.47564102564102556	0.39487179487179486	0.0807692307692307
699	0.32307692307692304	0.3852564102564102	-0.06217948717948718
700	0.3762820512820513	0.38397435897435894	-0.007692307692307665
701	0.22147435897435896	0.41923076923076924	-0.19775641025641028
702	0.2608974358974359	0.3673076923076923	-0.10641025641025637
703	0.4913461538461539	0.4698717948717948	0.021474358974359065
704	0.610897435897436	0.45897435897435895	0.151923076923077
705	0.6096153846153847	0.5798076923076922	0.029807692307692424
706	0.4378205128205128	0.2676282051282051	0.1701923076923077
707	0.6653846153846154	0.49903846153846154	0.1663461538461538
708	0.3935897435897436	0.701923076923077	-0.3083333333333334
709	0.2951923076923077	0.4282051282051282	-0.13301282051282048
710	0.4169871794871795	0.6083333333333333	-0.19134615384615378
711	0.4314102564102564	0.3958333333333333	0.03557692307692306
712	0.5583333333333335	0.4778846153846154	0.08044871794871805
713	0.444551282051282	0.4592948717948718	-0.014743589743589747
714	0.4560897435897436	0.40993589743589737	0.04615384615384621
715	0.7464743589743589	0.4102564102564102	0.3362179487179487
716	0.2987179487179487	0.44871794871794873	-0.15000000000000002
717	0.4948717948717949	0.4115384615384616	0.08333333333333331
718	0.5067307692307693	0.5836538461538462	-0.07692307692307687
719	0.49583333333333335	0.5897435897435898	-0.09391025641025641
720	0.5442307692307692	0.4509615384615384	0.09326923076923077
721	0.5560897435897436	0.5881410256410257	-0.03205128205128205
722	0.5176282051282051	0.5490384615384615	-0.03141025641025641
723	0.37083333333333335	0.43108974358974356	-0.06025641025641021
724	0.7477564102564104	0.5791666666666666	0.16858974358974377
725	0.5221153846153846	0.6211538461538462	-0.09903846153846152
726	0.5692307692307692	0.6099358974358975	-0.04070512820512828
727	0.4522435897435897	0.5490384615384616	-0.0967948717948719
728	0.4644230769230769	0.3432692307692307	0.12115384615384617
729	0.48173076923076924	0.5333333333333333	-0.051602564102564086
730	0.607051282051282	0.3560897435897436	0.2509615384615384
731	0.4003205128205128	0.5064102564102564	-0.1060897435897436
732	0.4391025641025641	0.5012820512820513	-0.06217948717948718
733	0.46025641025641023	0.425	0.03525641025641024
734	0.4439102564102564	0.47660256410256413	-0.03269230769230774
735	0.5192307692307692	0.2849358974358974	0.23429487179487174
736	0.4891025641025641	0.5493589743589743	-0.06025641025641021
737	0.4423076923076923	0.45705128205128204	-0.014743589743589747
738	0.403525641025641	0.3294871794871795	0.0740384615384615
739	0.7032051282051283	0.771474358974359	-0.06826923076923075
740	0.45737179487179486	0.507051282051282	-0.04967948717948717
741	0.5067307692307693	0.43333333333333335	0.07339743589743597
742	0.3852564102564102	0.35064102564102567	0.03461538461538455
743	0.37051282051282053	0.47211538461538466	-0.10160256410256413
744	0.37179487179487175	0.5432692307692307	-0.17147435897435898
745	0.49519230769230776	0.3653846153846154	0.12980769230769235
746	0.31474358974358974	0.3413461538461538	-0.026602564102564064
747	0.717948717948718	0.6166666666666667	0.10128205128205126
748	0.4826923076923077	0.40320512820512827	0.07948717948717943
749	0.5240384615384616	0.4314102564102564	0.09262820512820519
750	0.5147435897435898	0.46025641025641023	0.05448717948717957
751	0.27467948717948715	0.5708333333333334	-0.29615384615384627
752	0.514423076923077	0.39935897435897433	0.11506410256410265
753	0.41923076923076924	0.35544871794871796	0.06378205128205128
754	0.3442307692307693	0.382051282051282	-0.03782051282051274
755	0.42852564102564106	0.5634615384615385	-0.1349358974358974
756	0.5538461538461538	0.3798076923076923	0.17403846153846148
757	0.2753205128205128	0.48878205128205127	-0.21346153846153848
758	0.3006410256410256	0.3416666666666666	-0.04102564102564099
759	0.2923076923076923	0.5269230769230769	-0.23461538461538461
760	0.41602564102564105	0.5291666666666667	-0.11314102564102563
761	0.4967948717948718	0.5166666666666666	-0.0198717948717948
762	0.43525641025641026	0.4070512820512821	0.02820512820512816
763	0.635897435897436	0.5391025641025641	0.0967948717948719
764	0.4480769230769231	0.6721153846153846	-0.22403846153846146
765	0.5201923076923077	0.5753205128205128	-0.05512820512820504
766	0.608974358974359	0.4987179487179487	0.11025641025641031
767	0.5657051282051282	0.31185897435897436	0.25384615384615383
768	0.40929487179487184	0.5371794871794872	-0.12788461538461532
769	0.4528846153846154	0.31858974358974357	0.13429487179487182
770	0.5169871794871795	0.5996794871794872	-0.08269230769230762
771	0.31442307692307697	0.24903846153846154	0.06538461538461543
772	0.4663461538461539	0.5564102564102563	-0.09006410256410241
773	0.45801282051282044	0.4134615384615385	0.04455128205128195
774	0.5634615384615386	0.5349358974358974	0.028525641025641146
775	0.4057692307692308	0.530448717948718	-0.12467948717948713
776	0.3663461538461538	0.3342948717948718	0.03205128205128205
777	0.358974358974359	0.551923076923077	-0.19294871794871798
778	0.4310897435897436	0.3032051282051282	0.12788461538461543
779	0.5826923076923077	0.5298076923076923	0.05288461538461542
780	0.3400641025641025	0.2772435897435897	0.06282051282051282
781	0.4695512820512821	0.4647435897435898	0.004807692307692291
782	0.6794871794871794	0.5782051282051283	0.10128205128205114
783	0.6368589743589744	0.5330128205128205	0.10384615384615392
784	0.5169871794871795	0.6551282051282051	-0.1381410256410256
785	0.7391025641025641	0.4823717948717949	0.25673076923076926
786	0.6698717948717948	0.3971153846153847	0.2727564102564101
787	0.3855769230769231	0.31698717948717947	0.06858974358974362
788	0.4599358974358974	0.3432692307692307	0.1166666666666667
789	0.36185897435897435	0.5490384615384616	-0.18717948717948724
790	0.2833333333333333	0.5131410256410257	-0.22980769230769238
791	0.607051282051282	0.5961538461538461	0.010897435897435859
792	0.6102564102564103	0.25576923076923075	0.35448717948717956
793	0.5336538461538461	0.36217948717948717	0.17147435897435898
794	0.3865384615384615	0.7538461538461538	-0.36730769230769234
795	0.6641025641025641	0.5836538461538461	0.080448717948718
796	0.46570512820512827	0.7403846153846153	-0.27467948717948704
797	0.6294871794871795	0.6057692307692307	0.023717948717948745
798	0.5711538461538461	0.42980769230769234	0.1413461538461538
799	0.6519230769230769	0.5416666666666666	0.11025641025641031
800	0.5189102564102565	0.46249999999999997	0.05641025641025649
801	0.494551282051282	0.24166666666666667	0.2528846153846154
802	0.36955128205128207	0.4439102564102564	-0.07435897435897432
803	0.5256410256410257	0.4775641025641026	0.04807692307692307
804	0.47724358974358977	0.29294871794871796	0.1842948717948718
805	0.6493589743589744	0.4823717948717949	0.1669871794871795
806	0.49775641025641026	0.6442307692307692	-0.1464743589743589
807	0.5548076923076923	0.6685897435897434	-0.1137820512820511
808	0.44903846153846155	0.5400641025641026	-0.09102564102564109
809	0.5256410256410257	0.5278846153846154	-0.0022435897435897356
810	0.38557692307692304	0.47724358974358977	-0.09166666666666673
811	0.5150641025641026	0.46570512820512827	0.04935897435897435
812	0.4461538461538462	0.37532051282051276	0.07083333333333341
813	0.5673076923076923	0.36153846153846153	0.20576923076923076
814	0.5637820512820513	0.3733974358974359	0.19038461538461537
815	0.3278846153846154	0.46891025641025635	-0.14102564102564097
816	0.48493589743589743	0.5798076923076922	-0.09487179487179481
817	0.6099358974358974	0.42980769230769234	0.18012820512820504
818	0.5756410256410257	0.6884615384615383	-0.11282051282051264
819	0.3205128205128205	0.421474358974359	-0.10096153846153849
820	0.5391025641025641	0.49647435897435893	0.04262820512820514
821	0.530448717948718	0.3362179487179487	0.19423076923076926
822	0.5740384615384615	0.5884615384615385	-0.014423076923076983
823	0.5464743589743589	0.39487179487179486	0.15160256410256406
824	0.6019230769230769	0.4019230769230769	0.2
825	0.6602564102564102	0.5583333333333335	0.10192307692307678
826	0.3641025641025641	0.3887820512820513	-0.024679487179487203
827	0.6612179487179487	0.617948717948718	0.043269230769230727
828	0.3701923076923077	0.31282051282051276	0.057371794871794946
829	0.38589743589743586	0.528525641025641	-0.14262820512820518
830	0.5365384615384615	0.585576923076923	-0.049038461538461475
831	0.20961538461538462	0.3628205128205128	-0.1532051282051282
832	0.4346153846153846	0.39102564102564097	0.04358974358974366
833	0.5887820512820513	0.5900641025641026	-0.0012820512820512775
834	0.6932692307692307	0.6339743589743589	0.059294871794871806
835	0.3746794871794872	0.5810897435897436	-0.20641025641025645
836	0.5541666666666667	0.5974358974358974	-0.043269230769230727
837	0.5884615384615385	0.5003205128205127	0.08814102564102577
838	0.4692307692307692	0.5532051282051281	-0.08397435897435895
839	0.5086538461538462	0.6314102564102565	-0.12275641025641026
840	0.5967948717948718	0.5881410256410257	0.008653846153846123
841	0.530448717948718	0.5099358974358975	0.02051282051282044
842	0.2708333333333333	0.433974358974359	-0.16314102564102567
843	0.6246794871794873	0.41410256410256413	0.21057692307692316
844	0.4108974358974358	0.4157051282051281	-0.004807692307692291
845	0.35512820512820514	0.4105769230769231	-0.055448717948717974
846	0.5275641025641026	0.7124999999999999	-0.18493589743589733
847	0.4791666666666667	0.701923076923077	-0.2227564102564103
848	0.41250000000000003	0.6032051282051282	-0.19070512820512814
849	0.5589743589743589	0.4897435897435897	0.06923076923076915
850	0.38589743589743586	0.742948717948718	-0.3570512820512821
851	0.7211538461538461	0.5160256410256411	0.20512820512820507
852	0.5894230769230769	0.43012820512820515	0.15929487179487178
853	0.382051282051282	0.5621794871794871	-0.18012820512820504
854	0.3951923076923077	0.49358974358974345	-0.09839743589743577
855	0.6461538461538462	0.7429487179487179	-0.09679487179487167
856	0.3644230769230769	0.43301282051282053	-0.06858974358974362
857	0.42339743589743595	0.5894230769230769	-0.166025641025641
858	0.6041666666666666	0.5798076923076922	0.024358974358974383
859	0.49102564102564106	0.546474358974359	-0.055448717948717974
860	0.39391025641025634	0.4846153846153846	-0.09070512820512827
861	0.3365384615384615	0.4778846153846154	-0.1413461538461539
862	0.38717948717948714	0.6060897435897435	-0.2189102564102564
863	0.30769230769230765	0.4875	-0.17980769230769234
864	0.48173076923076924	0.28012820512820513	0.2016025641025641
865	0.5262820512820513	0.44647435897435894	0.07980769230769236
866	0.2189102564102564	0.5471153846153846	-0.32820512820512815
867	0.6134615384615385	0.6384615384615384	-0.02499999999999991
868	0.6153846153846154	0.5858974358974359	0.029487179487179493
869	0.4782051282051281	0.507051282051282	-0.02884615384615391
870	0.576923076923077	0.4288461538461538	0.14807692307692316
871	0.6028846153846154	0.5717948717948718	0.03108974358974359
872	0.22307692307692306	0.4663461538461539	-0.24326923076923085
873	0.4782051282051282	0.7621794871794871	-0.2839743589743589
874	0.5679487179487179	0.47179487179487173	0.0961538461538462
875	0.5262820512820513	0.3717948717948718	0.1544871794871795
876	0.4282051282051282	0.557051282051282	-0.12884615384615378
877	0.36570512820512824	0.594551282051282	-0.2288461538461538
878	0.37948717948717947	0.5221153846153846	-0.14262820512820518
879	0.5573717948717948	0.5782051282051283	-0.02083333333333348
880	0.5580128205128205	0.7519230769230769	-0.1939102564102564
881	0.4695512820512821	0.5596153846153845	-0.09006410256410241
882	0.5173076923076922	0.44743589743589746	0.06987179487179479
883	0.6509615384615385	0.3416666666666666	0.30929487179487186
884	0.5499999999999999	0.4102564102564103	0.13974358974358964
885	0.29615384615384616	0.5217948717948717	-0.22564102564102556
886	0.283974358974359	0.4599358974358974	-0.1759615384615384
887	0.30993589743589745	0.596474358974359	-0.2865384615384615
888	0.47724358974358977	0.30288461538461536	0.1743589743589744
889	0.3987179487179488	0.5730769230769232	-0.17435897435897435
890	0.7490384615384617	0.5092948717948718	0.2397435897435899
891	0.29583333333333334	0.45865384615384613	-0.1628205128205128
892	0.37115384615384617	0.5612179487179487	-0.19006410256410255
893	0.5163461538461539	0.6717948717948717	-0.15544871794871784
894	0.4451923076923077	0.8262820512820513	-0.3810897435897436
895	0.3817307692307692	0.34230769230769226	0.03942307692307695
896	0.7240384615384615	0.460576923076923	0.2634615384615385
897	0.2125	0.4137820512820513	-0.20128205128205132
898	0.5019230769230769	0.4875	0.014423076923076927
899	0.673076923076923	0.7410256410256411	-0.06794871794871804
900	0.6974358974358973	0.4580128205128205	0.2394230769230768
901	0.3846153846153846	0.6352564102564102	-0.25064102564102564
902	0.5009615384615385	0.4134615384615385	0.08749999999999997
903	0.5423076923076923	0.3730769230769231	0.16923076923076918
904	0.38269230769230766	0.6964743589743589	-0.3137820512820513
905	0.4185897435897436	0.2237179487179487	0.1948717948717949
906	0.4679487179487179	0.48525641025641025	-0.017307692307692357
907	0.3541666666666667	0.27499999999999997	0.07916666666666672
908	0.7128205128205128	0.6378205128205129	0.07499999999999996
909	0.6272435897435896	0.5586538461538462	0.06858974358974346
910	0.4089743589743589	0.6057692307692307	-0.19679487179487182
911	0.3814102564102564	0.5346153846153846	-0.15320512820512822
912	0.5201923076923077	0.37980769230769235	0.14038461538461539
913	0.3897435897435897	0.583974358974359	-0.19423076923076932
914	0.7935897435897435	0.6217948717948718	0.17179487179487174
915	0.4798076923076923	0.4862179487179487	-0.0064102564102563875
916	0.4698717948717948	0.5939102564102564	-0.1240384615384616
917	0.4551282051282051	0.40608974358974353	0.049038461538461586
918	0.4503205128205128	0.4025641025641025	0.04775641025641025
919	0.503525641025641	0.4503205128205128	0.05320512820512824
920	0.3525641025641026	0.48493589743589743	-0.13237179487179485
921	0.525	0.38269230769230766	0.14230769230769236
922	0.5134615384615385	0.4169871794871795	0.09647435897435902
923	0.5349358974358974	0.5384615384615384	-0.003525641025641013
924	0.4926282051282051	0.4455128205128205	0.047115384615384615
925	0.25224358974358974	0.26602564102564097	-0.013782051282051233
926	0.473076923076923	0.39455128205128204	0.07852564102564097
927	0.5685897435897437	0.40929487179487173	0.15929487179487195
928	0.614102564102564	0.6362179487179488	-0.02211538461538476
929	0.5714743589743589	0.5746794871794871	-0.0032051282051281937
930	0.4346153846153846	0.5269230769230769	-0.09230769230769231
931	0.2602564102564102	0.4025641025641025	-0.1423076923076923
932	0.3349358974358974	0.4762820512820512	-0.1413461538461538
933	0.6673076923076923	0.4355769230769231	0.23173076923076918
934	0.36538461538461536	0.4038461538461539	-0.03846153846153855
935	0.46891025641025647	0.39935897435897433	0.06955128205128214
936	0.471474358974359	0.48397435897435903	-0.012500000000000011
937	0.6012820512820513	0.5400641025641026	0.06121794871794861
938	0.3548076923076923	0.46057692307692316	-0.10576923076923084
939	0.5499999999999999	0.5807692307692308	-0.030769230769230882
940	0.6182692307692308	0.34391025641025635	0.27435897435897444
941	0.6644230769230769	0.7108974358974359	-0.04647435897435903
942	0.34679487179487173	0.3217948717948718	0.02499999999999991
943	0.4387820512820513	0.40448717948717944	0.03429487179487184
944	0.6596153846153846	0.5375	0.12211538461538463
945	0.3836538461538462	0.41442307692307684	-0.03076923076923066
946	0.6381410256410256	0.5192307692307693	0.11891025641025632
947	0.5102564102564102	0.4596153846153846	0.05064102564102563
948	0.5096153846153846	0.49615384615384617	0.013461538461538414
949	0.4775641025641026	0.5314102564102564	-0.05384615384615382
950	0.6458333333333334	0.46185897435897433	0.18397435897435904
951	0.6089743589743589	0.49551282051282053	0.11346153846153839
952	0.47243589743589737	0.4375	0.03493589743589737
953	0.3939102564102564	0.401923076923077	-0.008012820512820595
