converged	fold	group_overlap	n_iter	status	test_n	train_n	experiment	validation	task_id	chosen_k	test_groups	train_groups	best_parameters	max_iter	n_categorical_features	n_numeric_features
True	2	0	52.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__036__receptor							
True	3	0	59.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__036__receptor							
True	4	0	56.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__036__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__036__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__036__seq30							
True	0	0	60.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__037__receptor							
True	1	0	59.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__037__receptor							
True	2	0	63.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__037__receptor							
True	3	0	56.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__037__receptor							
True	4	0	60.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__037__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__037__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__037__seq30							
True	0	0	64.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__038__receptor							
True	1	0	67.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__038__receptor							
True	2	0	50.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__038__receptor							
True	3	0	63.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__038__receptor							
True	4	0	61.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__038__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__038__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__038__seq30							
True	0	0	67.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__039__receptor							
True	1	0	66.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__039__receptor							
True	2	0	62.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__039__receptor							
True	3	0	63.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__039__receptor							
True	4	0	65.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__039__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__039__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__039__seq30							
True	0	0	74.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__040__receptor							
True	1	0	64.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__040__receptor							
True	2	0	62.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__040__receptor							
True	3	0	63.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__040__receptor							
True	4	0	62.0	ok	39	168	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__040__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__040__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__040__seq30							
True	0	0	55.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__041__receptor							
True	1	0	59.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__041__receptor							
True	2	0	56.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__041__receptor							
True	3	0	63.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__041__receptor							
True	4	0	57.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__041__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__041__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__041__seq30							
True	0	0	51.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__042__receptor							
True	1	0	57.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__042__receptor							
True	2	0	60.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__042__receptor							
True	3	0	62.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__042__receptor							
True	4	0	65.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__042__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__042__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__042__seq30							
True	0	0	62.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__043__receptor							
True	1	0	61.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__043__receptor							
True	2	0	58.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__043__receptor							
True	3	0	71.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__043__receptor							
True	4	0	57.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__043__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__043__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__043__seq30							
True	0	0	60.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__044__receptor							
True	1	0	50.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__044__receptor							
True	2	0	61.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__044__receptor							
True	3	0	61.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__044__receptor							
True	4	0	55.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__044__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__044__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__044__seq30							
True	0	0	65.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__045__receptor							
True	1	0	62.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__045__receptor							
True	2	0	57.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__045__receptor							
True	3	0	62.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__045__receptor							
True	4	0	50.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__045__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__045__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__045__seq30							
True	0	0	61.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__046__receptor							
True	1	0	67.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__046__receptor							
True	2	0	56.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__046__receptor							
True	3	0	59.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__046__receptor							
True	4	0	71.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__046__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__046__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__046__seq30							
True	0	0	67.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__047__receptor							
True	1	0	64.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__047__receptor							
True	2	0	60.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__047__receptor							
True	3	0	67.0	ok	39	168	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__047__receptor							
True	4	0	55.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__047__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__047__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__047__seq30							
True	0	0	55.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__048__receptor							
True	1	0	60.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__048__receptor							
True	2	0	61.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__048__receptor							
True	3	0	62.0	ok	39	168	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__048__receptor							
True	4	0	56.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__048__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__048__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__048__seq30							
True	0	0	60.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__049__receptor							
True	1	0	60.0	ok	41	166	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__049__receptor							
True	2	0	65.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__049__receptor							
True	3	0	51.0	ok	40	167	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__049__receptor							
True	4	0	63.0	ok	42	165	matched_noninterface_control	receptor_grouped_5fold	control_noninterface__049__receptor							
True	0	0	31.0	ok	196	11	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__049__seq30							
True	1	0	73.0	ok	11	196	matched_noninterface_control	sequence_cluster_30_grouped_5fold	control_noninterface__049__seq30							
True	0	0	60.0	ok	42	165	interface_fixed_l2	receptor_grouped_5fold	interface_fixed_l2__receptor							
True	1	0	52.0	ok	42	165	interface_fixed_l2	receptor_grouped_5fold	interface_fixed_l2__receptor							
True	2	0	58.0	ok	39	168	interface_fixed_l2	receptor_grouped_5fold	interface_fixed_l2__receptor							
True	3	0	54.0	ok	42	165	interface_fixed_l2	receptor_grouped_5fold	interface_fixed_l2__receptor							
True	4	0	57.0	ok	42	165	interface_fixed_l2	receptor_grouped_5fold	interface_fixed_l2__receptor							
True	0	0	19.0	ok	196	11	interface_fixed_l2	sequence_cluster_30_grouped_5fold	interface_fixed_l2__seq30							
True	1	0	61.0	ok	11	196	interface_fixed_l2	sequence_cluster_30_grouped_5fold	interface_fixed_l2__seq30							
	0	0		ok	42	165	global_identity_knn	receptor_grouped_5fold	knn__receptor	3.0	36.0	133.0				
	1	0		ok	42	165	global_identity_knn	receptor_grouped_5fold	knn__receptor	3.0	34.0	135.0				
	2	0		ok	39	168	global_identity_knn	receptor_grouped_5fold	knn__receptor	5.0	31.0	138.0				
	3	0		ok	42	165	global_identity_knn	receptor_grouped_5fold	knn__receptor	5.0	34.0	135.0				
	4	0		ok	42	165	global_identity_knn	receptor_grouped_5fold	knn__receptor	5.0	34.0	135.0				
	0	0		ok	196	11	global_identity_knn	sequence_cluster_30_grouped_5fold	knn__seq30	5.0	1.0	4.0				
	1	0		ok	11	196	global_identity_knn	sequence_cluster_30_grouped_5fold	knn__seq30	3.0	4.0	1.0				
	0	0		ok	135	72	global_identity_knn	sequence_cluster_40_grouped_5fold	knn__seq40	1.0	1.0	19.0				
	1	0		ok	21	186	global_identity_knn	sequence_cluster_40_grouped_5fold	knn__seq40	3.0	3.0	17.0				
	2	0		ok	18	189	global_identity_knn	sequence_cluster_40_grouped_5fold	knn__seq40	3.0	7.0	13.0				
	3	0		ok	16	191	global_identity_knn	sequence_cluster_40_grouped_5fold	knn__seq40	3.0	5.0	15.0				
	4	0		ok	17	190	global_identity_knn	sequence_cluster_40_grouped_5fold	knn__seq40	3.0	4.0	16.0				
	0	0		ok	40	167	global_identity_knn	sequence_cluster_50_grouped_5fold	knn__seq50	5.0	8.0	40.0				
	1	0		ok	42	165	global_identity_knn	sequence_cluster_50_grouped_5fold	knn__seq50	5.0	11.0	37.0				
	2	0		ok	41	166	global_identity_knn	sequence_cluster_50_grouped_5fold	knn__seq50	5.0	14.0	34.0				
	3	0		ok	46	161	global_identity_knn	sequence_cluster_50_grouped_5fold	knn__seq50	3.0	3.0	45.0				
	4	0		ok	38	169	global_identity_knn	sequence_cluster_50_grouped_5fold	knn__seq50	5.0	12.0	36.0				
True	0	0	49.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__000__receptor							
True	1	0	53.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__000__receptor							
True	2	0	45.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__000__receptor							
True	3	0	45.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__000__receptor							
True	4	0	45.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__000__receptor							
True	0	0	17.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__000__seq30							
True	1	0	61.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__000__seq30							
True	0	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__001__receptor							
True	1	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__001__receptor							
True	2	0	37.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__001__receptor							
True	3	0	50.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__001__receptor							
True	4	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__001__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__001__seq30							
True	1	0	62.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__001__seq30							
True	0	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__002__receptor							
True	1	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__002__receptor							
True	2	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__002__receptor							
True	3	0	56.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__002__receptor							
True	4	0	49.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__002__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__002__seq30							
True	1	0	62.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__002__seq30							
True	0	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__003__receptor							
True	1	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__003__receptor							
True	2	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__003__receptor							
True	3	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__003__receptor							
True	4	0	50.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__003__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__003__seq30							
True	1	0	66.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__003__seq30							
True	0	0	61.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__004__receptor							
True	1	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__004__receptor							
True	2	0	45.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__004__receptor							
True	3	0	57.0	ok	43	164	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__004__receptor							
True	4	0	53.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__004__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__004__seq30							
True	1	0	57.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__004__seq30							
True	0	0	50.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__005__receptor							
True	1	0	61.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__005__receptor							
True	2	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__005__receptor							
True	3	0	47.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__005__receptor							
True	4	0	61.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__005__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__005__seq30							
True	1	0	53.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__005__seq30							
True	0	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__006__receptor							
True	1	0	47.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__006__receptor							
True	2	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__006__receptor							
True	3	0	56.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__006__receptor							
True	4	0	55.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__006__receptor							
True	0	0	18.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__006__seq30							
True	1	0	52.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__006__seq30							
True	0	0	33.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__007__receptor							
True	1	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__007__receptor							
True	2	0	52.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__007__receptor							
True	3	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__007__receptor							
True	4	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__007__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__007__seq30							
True	1	0	53.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__007__seq30							
True	0	0	51.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__008__receptor							
True	1	0	57.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__008__receptor							
True	2	0	47.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__008__receptor							
True	3	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__008__receptor							
True	4	0	62.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__008__receptor							
True	0	0	27.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__008__seq30							
True	1	0	57.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__008__seq30							
True	0	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__009__receptor							
True	1	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__009__receptor							
True	2	0	49.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__009__receptor							
True	3	0	55.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__009__receptor							
True	4	0	66.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__009__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__009__seq30							
True	1	0	67.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__009__seq30							
True	0	0	49.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__010__receptor							
True	1	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__010__receptor							
True	2	0	59.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__010__receptor							
True	3	0	49.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__010__receptor							
True	4	0	48.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__010__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__010__seq30							
True	1	0	57.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__010__seq30							
True	0	0	31.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__011__receptor							
True	1	0	53.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__011__receptor							
True	2	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__011__receptor							
True	3	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__011__receptor							
True	4	0	55.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__011__receptor							
True	0	0	17.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__011__seq30							
True	1	0	56.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__011__seq30							
True	0	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__012__receptor							
True	1	0	53.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__012__receptor							
True	2	0	53.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__012__receptor							
True	3	0	58.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__012__receptor							
True	4	0	56.0	ok	43	164	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__012__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__012__seq30							
True	1	0	55.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__012__seq30							
True	0	0	30.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__013__receptor							
True	1	0	51.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__013__receptor							
True	2	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__013__receptor							
True	3	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__013__receptor							
True	4	0	64.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__013__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__013__seq30							
True	1	0	44.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__013__seq30							
True	0	0	60.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__014__receptor							
True	1	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__014__receptor							
True	2	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__014__receptor							
True	3	0	60.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__014__receptor							
True	4	0	55.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__014__receptor							
True	0	0	27.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__014__seq30							
True	1	0	55.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__014__seq30							
True	0	0	56.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__015__receptor							
True	1	0	42.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__015__receptor							
True	2	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__015__receptor							
True	3	0	41.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__015__receptor							
True	4	0	60.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__015__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__015__seq30							
True	1	0	30.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__015__seq30							
True	0	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__016__receptor							
True	1	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__016__receptor							
