experiment	validation	fold	class_label	transformed_feature	coefficient	absolute_coefficient
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_mouth_area	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_depth	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_maximum_width	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_average_cross_section	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_bottleneck_area	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_bottleneck_radius	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_max_inscribed_radius	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_surface_area	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_centroid_x	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_centroid_y	0.011408227084099687	0.011408227084099687
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_centroid_z	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_principal_length_1	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_principal_length_2	0.011696530878925065	0.011696530878925065
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_principal_length_3	-0.08116617135594674	0.08116617135594674
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_principal_axis_1_z_alignment	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_eccentricity	0.05121884561820518	0.05121884561820518
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_sphericity	-0.10054448883991593	0.10054448883991593
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_asymmetry	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_tm3_side_fraction	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_tm6_side_fraction	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_tm5_side_fraction	0.02225654084589322	0.02225654084589322
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_tm7_side_fraction	-0.02225654084589124	0.02225654084589124
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_wall_fraction_h8	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_wall_fraction_icl2	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_wall_fraction_tm3	0.081986964972517	0.081986964972517
bound_geometry	receptor_grouped_5fold	0	Gi/o	numeric__bound__intracellular_cavity_core_wall_fraction_tm7	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__activation_consensus_score	-0.016285961104244916	0.016285961104244916
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm6_r350_634_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm6_aligned_displacement	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm7_displacement	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm3_tm7_distance	-0.037757619693568285	0.037757619693568285
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__tm6_r350_630_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__dry_r350_630_min_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__dry_r350_630_ca_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__dry_d349_r350_min_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__r350_chi1	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__r350_chi2	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__pif_550_340_distance	0.0045460365561062165	0.0045460365561062165
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__pif_340_644_distance	-0.44604601884606176	0.44604601884606176
